"Collection.Year","ST.Achtman.7.Gene.MLST.","Assembly.barcode.Assembly.stats.","blaTEM-1B_1","blaCTX-M-15_1","ST_20","ST_100"
2016,152,"ESC_EB9362AA_AS",1,1,"152","152"
2016,245,"ESC_EB9363AA_AS",0,0,"245","245"
2016,245,"ESC_EB9364AA_AS",0,0,"245","245"
2016,152,"ESC_EB9365AA_AS",0,0,"152","152"
2016,148,"ESC_EB9366AA_AS",0,0,"Other","148"
2016,243,"ESC_EB9367AA_AS",0,0,"Other","243"
2016,245,"ESC_EB9368AA_AS",1,0,"245","245"
2015,245,"ESC_EB9369AA_AS",1,0,"245","245"
2016,245,"ESC_EB9370AA_AS",1,0,"245","245"
2015,152,"ESC_EB9371AA_AS",0,0,"152","152"
2016,630,"ESC_EB9372AA_AS",0,0,"Other","630"
2016,245,"ESC_EB9373AA_AS",0,0,"245","245"
2015,152,"ESC_EB9374AA_AS",0,0,"152","152"
2016,1503,"ESC_EB3544AA_AS",0,0,"Other","1503"
2016,245,"ESC_EB9375AA_AS",1,0,"245","245"
2012,152,"ESC_EB9376AA_AS",0,0,"152","152"
2016,5517,"ESC_EB9377AA_AS",0,0,"Other","5517"
2015,245,"ESC_EB9378AA_AS",1,0,"245","245"
2016,245,"ESC_EB9379AA_AS",0,0,"245","245"
2016,245,"ESC_EB9380AA_AS",0,0,"245","245"
2015,245,"ESC_EB9381AA_AS",1,0,"245","245"
2015,245,"ESC_EB9382AA_AS",1,0,"245","245"
2016,152,"ESC_EB3547AA_AS",0,0,"152","152"
2016,152,"ESC_EB3548AA_AS",0,0,"152","152"
2015,1503,"ESC_EB3549AA_AS",0,0,"Other","1503"
2016,6919,"ESC_EB9383AA_AS",0,0,"Other","Other"
2016,245,"ESC_EB9384AA_AS",0,0,"245","245"
2016,152,"ESC_EB9385AA_AS",0,0,"152","152"
2016,152,"ESC_EB3550AA_AS",0,1,"152","152"
2016,245,"ESC_EB9386AA_AS",1,0,"245","245"
2016,152,"ESC_EB9387AA_AS",0,0,"152","152"
2015,630,"ESC_EB9388AA_AS",1,0,"Other","630"
2016,6918,"ESC_EB9389AA_AS",0,0,"Other","Other"
2016,10089,"ESC_EB3551AA_AS",0,0,"Other","Other"
2016,152,"ESC_EB9390AA_AS",0,1,"152","152"
2016,245,"ESC_EB9391AA_AS",1,0,"245","245"
2016,6917,"ESC_EB9392AA_AS",1,0,"Other","Other"
2016,245,"ESC_EB9393AA_AS",0,0,"245","245"
2013,152,"ESC_EB3552AA_AS",0,0,"152","152"
2016,1025,"ESC_EB9394AA_AS",0,0,"Other","1025"
2016,152,"ESC_EB3553AA_AS",1,0,"152","152"
2016,245,"ESC_EB9395AA_AS",1,0,"245","245"
2016,5658,"ESC_EB3554AA_AS",0,0,"Other","Other"
2016,245,"ESC_EB9396AA_AS",1,0,"245","245"
2016,245,"ESC_EB9397AA_AS",1,0,"245","245"
2015,7375,"ESC_EB9398AA_AS",0,0,"Other","Other"
2016,1025,"ESC_EB9399AA_AS",1,0,"Other","1025"
2016,152,"ESC_EB3555AA_AS",0,0,"152","152"
2016,152,"ESC_EB9400AA_AS",0,0,"152","152"
2016,245,"ESC_EB9401AA_AS",0,0,"245","245"
2016,145,"ESC_EB9402AA_AS",0,0,"145","145"
2015,9886,"ESC_JA3574AA_AS",1,0,"Other","Other"
2016,152,"ESC_EB3556AA_AS",0,0,"152","152"
2016,245,"ESC_EB9404AA_AS",1,0,"245","245"
2016,152,"ESC_EB9405AA_AS",0,0,"152","152"
2016,245,"ESC_JA3570AA_AS",1,0,"245","245"
2016,152,"ESC_EB9406AA_AS",0,0,"152","152"
2016,145,"ESC_EB9407AA_AS",1,0,"145","145"
2016,243,"ESC_EB9408AA_AS",1,0,"Other","243"
2013,152,"ESC_EB9409AA_AS",0,0,"152","152"
2016,245,"ESC_EB9410AA_AS",0,0,"245","245"
2016,152,"ESC_EB3557AA_AS",0,0,"152","152"
2016,6917,"ESC_JA3563AA_AS",1,0,"Other","Other"
2016,245,"ESC_EB9412AA_AS",1,0,"245","245"
2016,148,"ESC_EB9413AA_AS",0,0,"Other","148"
2016,245,"ESC_EB9414AA_AS",0,0,"245","245"
2016,245,"ESC_EB9415AA_AS",0,0,"245","245"
2016,245,"ESC_EB9416AA_AS",0,0,"245","245"
2015,245,"ESC_EB9417AA_AS",1,0,"245","245"
2016,145,"ESC_EB9418AA_AS",0,0,"145","145"
2016,152,"ESC_EB3558AA_AS",0,0,"152","152"
2016,152,"ESC_JA3554AA_AS",0,0,"152","152"
2016,245,"ESC_EB9420AA_AS",0,0,"245","245"
2015,245,"ESC_EB9421AA_AS",1,0,"245","245"
2016,1025,"ESC_EB9422AA_AS",0,0,"Other","1025"
2016,6916,"ESC_EB9423AA_AS",0,0,"Other","Other"
2016,245,"ESC_EB9424AA_AS",1,0,"245","245"
2015,245,"ESC_JA3548AA_AS",0,0,"245","245"
2016,6916,"ESC_JA3547AA_AS",0,0,"Other","Other"
2016,245,"ESC_JA3545AA_AS",0,0,"245","245"
2012,243,"ESC_JA3544AA_AS",1,1,"Other","243"
2016,152,"ESC_EB9429AA_AS",0,0,"152","152"
2016,152,"ESC_JA3542AA_AS",0,0,"152","152"
2016,245,"ESC_EB9431AA_AS",0,0,"245","245"
2016,245,"ESC_JA3540AA_AS",0,0,"245","245"
2016,245,"ESC_JA3539AA_AS",0,0,"245","245"
2016,245,"ESC_EB9434AA_AS",0,0,"245","245"
2016,152,"ESC_EB3559AA_AS",0,0,"152","152"
2015,245,"ESC_JA3536AA_AS",0,0,"245","245"
2016,145,"ESC_EB9436AA_AS",0,0,"145","145"
2016,152,"ESC_JA3534AA_AS",0,0,"152","152"
2015,152,"ESC_EB9438AA_AS",0,0,"152","152"
2016,9887,"ESC_JA3532AA_AS",1,0,"Other","Other"
2016,245,"ESC_JA3531AA_AS",1,0,"245","245"
2016,145,"ESC_JA3530AA_AS",1,0,"145","145"
2016,245,"ESC_EB9442AA_AS",0,0,"245","245"
2016,243,"ESC_JA3528AA_AS",1,0,"Other","243"
2015,152,"ESC_EB9444AA_AS",0,0,"152","152"
2015,145,"ESC_EB9445AA_AS",0,0,"145","145"
2015,152,"ESC_EB3560AA_AS",0,0,"152","152"
2016,245,"ESC_EB9446AA_AS",1,0,"245","245"
2016,152,"ESC_EB3561AA_AS",0,0,"152","152"
2016,5475,"ESC_JA3522AA_AS",0,0,"Other","Other"
2016,245,"ESC_EB9448AA_AS",1,0,"245","245"
2016,245,"ESC_EB9449AA_AS",1,0,"245","245"
2016,152,"ESC_EB3562AA_AS",0,0,"152","152"
2016,152,"ESC_EB3563AA_AS",0,0,"152","152"
2016,73,"ESC_JA3517AA_AS",0,0,"73","73"
2010,152,"ESC_JA3516AA_AS",0,0,"152","152"
2016,245,"ESC_JA3515AA_AS",0,0,"245","245"
2014,152,"ESC_EB9452AA_AS",0,0,"152","152"
2014,243,"ESC_JA3513AA_AS",1,0,"Other","243"
2015,148,"ESC_JA3512AA_AS",0,0,"Other","148"
2016,152,"ESC_EB3564AA_AS",0,1,"152","152"
2015,152,"ESC_EB3565AA_AS",0,0,"152","152"
2016,245,"ESC_EB9455AA_AS",0,0,"245","245"
2016,243,"ESC_JA3508AA_AS",1,0,"Other","243"
2015,245,"ESC_JA3507AA_AS",1,0,"245","245"
2015,152,"ESC_EB9458AA_AS",0,1,"152","152"
2016,152,"ESC_EB9459AA_AS",0,0,"152","152"
2016,152,"ESC_EB9460AA_AS",1,0,"152","152"
2016,243,"ESC_EB9461AA_AS",0,0,"Other","243"
2016,152,"ESC_EB3566AA_AS",0,0,"152","152"
2016,152,"ESC_JA3501AA_AS",0,0,"152","152"
2016,152,"ESC_EB9463AA_AS",0,0,"152","152"
2016,145,"ESC_EB9464AA_AS",0,0,"145","145"
2016,145,"ESC_EB9465AA_AS",0,0,"145","145"
2016,245,"ESC_EB9466AA_AS",0,0,"245","245"
2016,245,"ESC_EB9467AA_AS",0,0,"245","245"
2016,5517,"ESC_JA3495AA_AS",0,0,"Other","5517"
2016,145,"ESC_JA3494AA_AS",0,0,"145","145"
2016,245,"ESC_JA3493AA_AS",1,0,"245","245"
2015,152,"ESC_EB9471AA_AS",0,0,"152","152"
2016,245,"ESC_JA3490AA_AS",0,0,"245","245"
2016,245,"ESC_EB9473AA_AS",1,0,"245","245"
2016,152,"ESC_EB3567AA_AS",0,0,"152","152"
2016,152,"ESC_JA3453AA_AS",0,0,"152","152"
2016,1503,"ESC_EB3568AA_AS",0,0,"Other","1503"
2014,252,"ESC_JA3451AA_AS",1,0,"Other","252"
2016,245,"ESC_JA3450AA_AS",0,0,"245","245"
2016,149,"ESC_JA3449AA_AS",1,0,"Other","Other"
2015,245,"ESC_EB9477AA_AS",0,0,"245","245"
2016,245,"ESC_JA3447AA_AS",1,0,"245","245"
2016,152,"ESC_EB3569AA_AS",0,0,"152","152"
2010,152,"ESC_EB3570AA_AS",0,0,"152","152"
2016,152,"ESC_JA3444AA_AS",0,0,"152","152"
2016,152,"ESC_EB3571AA_AS",1,0,"152","152"
2016,245,"ESC_JA3442AA_AS",1,0,"245","245"
2016,148,"ESC_JA3441AA_AS",0,0,"Other","148"
2015,245,"ESC_EB9482AA_AS",1,0,"245","245"
2015,245,"ESC_EB9483AA_AS",0,0,"245","245"
2016,245,"ESC_JA3438AA_AS",0,0,"245","245"
2016,245,"ESC_JA3437AA_AS",1,0,"245","245"
2016,152,"ESC_JA3436AA_AS",0,0,"152","152"
2015,145,"ESC_EB9487AA_AS",0,0,"145","145"
2016,243,"ESC_JA3434AA_AS",0,0,"Other","243"
2016,245,"ESC_EB9489AA_AS",0,0,"245","245"
2016,152,"ESC_EB3572AA_AS",0,0,"152","152"
2015,245,"ESC_JA3431AA_AS",0,0,"245","245"
2015,245,"ESC_EB9491AA_AS",0,0,"245","245"
2016,145,"ESC_JA3429AA_AS",0,0,"145","145"
2016,152,"ESC_JA3428AA_AS",0,0,"152","152"
2016,145,"ESC_EB9494AA_AS",1,0,"145","145"
2016,152,"ESC_EB9495AA_AS",0,0,"152","152"
2016,152,"ESC_EB3573AA_AS",0,0,"152","152"
2015,152,"ESC_JA3424AA_AS",0,0,"152","152"
2016,245,"ESC_EB9497AA_AS",0,0,"245","245"
2016,152,"ESC_EB3574AA_AS",0,0,"152","152"
2016,152,"ESC_JA3421AA_AS",0,0,"152","152"
2015,152,"ESC_JA3420AA_AS",0,0,"152","152"
2016,145,"ESC_JA3419AA_AS",0,0,"145","145"
2016,1767,"ESC_EB9501AA_AS",1,0,"Other","Other"
2016,245,"ESC_EB9502AA_AS",1,0,"245","245"
2016,152,"ESC_EB3575AA_AS",0,0,"152","152"
2016,245,"ESC_EB9503AA_AS",0,0,"245","245"
2015,152,"ESC_EB9504AA_AS",1,0,"152","152"
2014,152,"ESC_EB9505AA_AS",0,0,"152","152"
2016,243,"ESC_EB9506AA_AS",0,0,"Other","243"
2016,152,"ESC_EB9507AA_AS",0,0,"152","152"
2016,152,"ESC_EB3576AA_AS",0,0,"152","152"
2016,152,"ESC_EB9508AA_AS",0,0,"152","152"
2016,245,"ESC_JA3407AA_AS",1,0,"245","245"
2014,243,"ESC_JA3406AA_AS",0,0,"Other","243"
2015,152,"ESC_EB3577AA_AS",0,0,"152","152"
2015,245,"ESC_JA3404AA_AS",0,0,"245","245"
2016,152,"ESC_EB9512AA_AS",0,0,"152","152"
2016,245,"ESC_EB9513AA_AS",0,0,"245","245"
2016,245,"ESC_EB9514AA_AS",1,0,"245","245"
2016,152,"ESC_EB3578AA_AS",0,0,"152","152"
2016,252,"ESC_JA3399AA_AS",1,0,"Other","252"
2016,245,"ESC_JA3398AA_AS",0,0,"245","245"
2016,245,"ESC_JA3397AA_AS",1,0,"245","245"
2016,152,"ESC_JA3396AA_AS",0,1,"152","152"
2012,152,"ESC_EB9519AA_AS",0,0,"152","152"
2016,243,"ESC_EB9520AA_AS",0,0,"Other","243"
2015,7375,"ESC_EB9521AA_AS",0,0,"Other","Other"
2016,145,"ESC_EB9522AA_AS",0,0,"145","145"
2015,145,"ESC_EB9523AA_AS",0,0,"145","145"
2013,152,"ESC_EB3579AA_AS",0,0,"152","152"
2016,152,"ESC_JA3389AA_AS",0,0,"152","152"
2016,152,"ESC_EB3580AA_AS",0,0,"152","152"
2016,245,"ESC_EB9525AA_AS",0,0,"245","245"
2016,152,"ESC_JA3386AA_AS",1,1,"152","152"
2016,152,"ESC_EB3581AA_AS",0,0,"152","152"
2016,1759,"ESC_EB9527AA_AS",1,0,"Other","Other"
2016,245,"ESC_EB9528AA_AS",0,0,"245","245"
2016,245,"ESC_JA3382AA_AS",0,0,"245","245"
2016,245,"ESC_EB9530AA_AS",1,0,"245","245"
2016,245,"ESC_JA3380AA_AS",1,0,"245","245"
2015,245,"ESC_JA3379AA_AS",0,0,"245","245"
2016,21,"ESC_JA5301AA_AS",0,0,"21","21"
2016,11,"ESC_JA5572AA_AS",0,0,"11","11"
2016,11,"ESC_JA5299AA_AS",1,0,"11","11"
2016,602,"ESC_JA5298AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5297AA_AS",0,0,"11","11"
2016,11,"ESC_JA5471AA_AS",0,0,"11","11"
2015,11,"ESC_JA5295AA_AS",0,0,"11","11"
2015,725,"ESC_JA5470AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5292AA_AS",1,0,"11","11"
2016,11,"ESC_JA5570AA_AS",0,0,"11","11"
2016,442,"ESC_JA5289AA_AS",0,0,"442","442"
2016,11,"ESC_JA5568AA_AS",0,0,"11","11"
2016,1833,"ESC_JA5465AA_AS",0,0,"Other","Other"
2016,442,"ESC_JA5286AA_AS",0,0,"442","442"
2016,738,"ESC_JA5285AA_AS",0,0,"Other","738"
2016,4213,"ESC_JA5284AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5283AA_AS",0,0,"11","11"
2016,11,"ESC_JA5282AA_AS",0,0,"11","11"
2016,675,"ESC_JA5567AA_AS",0,0,"675","675"
2015,11,"ESC_JA5280AA_AS",0,0,"11","11"
2016,25,"ESC_JA5279AA_AS",0,0,"25","25"
2016,11,"ESC_JA5278AA_AS",0,0,"11","11"
2016,11,"ESC_JA5277AA_AS",0,0,"11","11"
2016,11,"ESC_JA5276AA_AS",0,0,"11","11"
2016,11,"ESC_JA5275AA_AS",0,0,"11","11"
2015,11,"ESC_JA5274AA_AS",0,0,"11","11"
2016,152,"ESC_JA5273AA_AS",0,1,"152","152"
2016,1804,"ESC_JA5602AA_AS",0,0,"Other","1804"
2016,11,"ESC_JA5137AA_AS",0,0,"11","11"
2016,17,"ESC_JA5421AA_AS",0,0,"17","17"
2016,11,"ESC_JA5135AA_AS",0,0,"11","11"
2015,11,"ESC_JA5134AA_AS",0,0,"11","11"
2015,95,"ESC_JA5133AA_AS",0,0,"95","95"
2016,33,"ESC_JA5132AA_AS",0,0,"33","33"
2015,11,"ESC_JA5131AA_AS",0,0,"11","11"
2015,6292,"ESC_JA5130AA_AS",1,1,"Other","Other"
2016,11,"ESC_JA5129AA_AS",0,0,"11","11"
2015,11,"ESC_JA5523AA_AS",0,0,"11","11"
2016,10,"ESC_JA5580AA_AS",0,0,"10","10"
2016,11,"ESC_JA5125AA_AS",0,0,"11","11"
2016,10,"ESC_JA5124AA_AS",0,0,"10","10"
2016,342,"ESC_JA5123AA_AS",0,0,"Other","342"
2016,11,"ESC_JA5122AA_AS",0,0,"11","11"
2016,11,"ESC_JA5121AA_AS",0,0,"11","11"
2016,11,"ESC_JA5420AA_AS",0,0,"11","11"
2016,11,"ESC_JA5119AA_AS",0,0,"11","11"
2016,11,"ESC_JA5118AA_AS",0,0,"11","11"
2015,11,"ESC_JA5117AA_AS",0,0,"11","11"
2016,11,"ESC_JA5116AA_AS",0,0,"11","11"
2016,11,"ESC_JA5419AA_AS",0,0,"11","11"
2016,398,"ESC_JA5418AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5417AA_AS",1,0,"11","11"
2016,442,"ESC_JA5112AA_AS",0,0,"442","442"
2016,11,"ESC_JA5416AA_AS",0,0,"11","11"
2016,517,"ESC_JA5110AA_AS",0,1,"Other","517"
2016,11,"ESC_JA5109AA_AS",0,0,"11","11"
2016,11,"ESC_JA5415AA_AS",0,0,"11","11"
2014,99,"ESC_JA5107AA_AS",0,0,"Other","99"
2015,73,"ESC_JA5414AA_AS",0,0,"73","73"
2016,11,"ESC_JA5595AA_AS",0,0,"11","11"
2016,11,"ESC_JA5412AA_AS",0,0,"11","11"
2015,11,"ESC_JA5103AA_AS",0,0,"11","11"
2015,11,"ESC_JA5102AA_AS",1,0,"11","11"
2016,11,"ESC_JA5101AA_AS",0,0,"11","11"
2015,11,"ESC_JA5100AA_AS",0,0,"11","11"
2016,11,"ESC_JA5099AA_AS",0,0,"11","11"
2016,993,"ESC_JA5098AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5097AA_AS",0,0,"11","11"
2016,11,"ESC_JA5096AA_AS",0,0,"11","11"
2016,34,"ESC_JA5095AA_AS",1,0,"34","34"
2016,5575,"ESC_JA5411AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5093AA_AS",0,0,"11","11"
2016,311,"ESC_JA5092AA_AS",0,0,"Other","Other"
2016,442,"ESC_JA5410AA_AS",0,0,"442","442"
2016,40,"ESC_JA5409AA_AS",0,0,"40","40"
2016,11,"ESC_JA5089AA_AS",0,0,"11","11"
2016,11,"ESC_JA5408AA_AS",0,0,"11","11"
2016,11,"ESC_JA5087AA_AS",0,0,"11","11"
2016,137,"ESC_JA5086AA_AS",0,0,"Other","137"
2016,11,"ESC_JA5085AA_AS",1,0,"11","11"
2016,11,"ESC_JA5084AA_AS",0,0,"11","11"
2016,1833,"ESC_JA5546AA_AS",0,0,"Other","Other"
2015,206,"ESC_JA5082AA_AS",0,0,"Other","206"
2016,10,"ESC_JA5406AA_AS",0,0,"10","10"
2016,32,"ESC_JA5545AA_AS",0,0,"32","32"
2016,11,"ESC_JA5079AA_AS",0,0,"11","11"
2015,10,"ESC_JA5078AA_AS",0,0,"10","10"
2016,6130,"ESC_JA5404AA_AS",0,0,"Other","6130"
2016,11,"ESC_JA5403AA_AS",1,0,"11","11"
2016,11,"ESC_JA5544AA_AS",0,0,"11","11"
2015,538,"ESC_JA5401AA_AS",0,0,"Other","Other"
2016,11,"ESC_JA5400AA_AS",0,0,"11","11"
2015,11,"ESC_JA5592AA_AS",0,0,"11","11"
2016,16,"ESC_JA5398AA_AS",0,0,"Other","16"
2016,11,"ESC_JA5069AA_AS",0,0,"11","11"
2016,11,"ESC_JA5542AA_AS",0,0,"11","11"
2016,11,"ESC_JA5067AA_AS",1,0,"11","11"
2016,11,"ESC_JA5066AA_AS",0,0,"11","11"
2015,11,"ESC_JA5065AA_AS",0,0,"11","11"
2016,43,"ESC_JA5395AA_AS",0,0,"Other","43"
2016,11,"ESC_JA5063AA_AS",0,0,"11","11"
2016,11,"ESC_JA5591AA_AS",0,0,"11","11"
2016,11,"ESC_JA5060AA_AS",0,0,"11","11"
2016,29,"ESC_JA5059AA_AS",0,0,"29","29"
2016,5560,"ESC_JA5058AA_AS",0,0,"Other","Other"
2016,182,"ESC_JA5057AA_AS",1,0,"Other","182"
2016,11,"ESC_JA5056AA_AS",1,0,"11","11"
2016,59,"ESC_JA5055AA_AS",0,0,"Other","59"
2016,11,"ESC_JA5393AA_AS",0,0,"11","11"
2016,11,"ESC_JA5392AA_AS",0,0,"11","11"
2016,11,"ESC_JA5052AA_AS",0,0,"11","11"
2016,11,"ESC_JA5051AA_AS",0,0,"11","11"
2016,11,"ESC_JA5050AA_AS",1,0,"11","11"
2016,34,"ESC_JA5048AA_AS",1,0,"34","34"
2016,152,"ESC_EB3583AA_AS",1,1,"152","152"
2016,245,"ESC_EB9554AA_AS",1,0,"245","245"
2016,152,"ESC_EB9555AA_AS",1,1,"152","152"
2016,245,"ESC_JA5030AA_AS",0,0,"245","245"
2016,245,"ESC_JA5587AA_AS",1,0,"245","245"
2016,152,"ESC_EB3584AA_AS",0,0,"152","152"
2016,1759,"ESC_EB9558AA_AS",1,1,"Other","Other"
2016,152,"ESC_EB3585AA_AS",0,0,"152","152"
2016,152,"ESC_EB9559AA_AS",0,0,"152","152"
2016,245,"ESC_EB9560AA_AS",1,0,"245","245"
2015,288,"ESC_JA5380AA_AS",0,0,"Other","288"
2010,152,"ESC_EB9562AA_AS",1,0,"152","152"
2016,152,"ESC_EB3586AA_AS",0,1,"152","152"
2016,245,"ESC_JA5020AA_AS",1,0,"245","245"
2016,245,"ESC_EB9564AA_AS",0,0,"245","245"
2016,145,"ESC_EB9565AA_AS",0,0,"145","145"
2016,152,"ESC_EB9566AA_AS",1,0,"152","152"
2016,152,"ESC_EB3587AA_AS",0,0,"152","152"
2015,245,"ESC_JA5015AA_AS",0,0,"245","245"
2016,145,"ESC_EB9568AA_AS",0,0,"145","145"
2015,245,"ESC_EB9569AA_AS",1,0,"245","245"
2016,152,"ESC_JA5012AA_AS",1,0,"152","152"
2016,245,"ESC_EB9571AA_AS",1,0,"245","245"
2016,245,"ESC_JA5375AA_AS",0,0,"245","245"
2016,1503,"ESC_EB3588AA_AS",0,1,"Other","1503"
2013,152,"ESC_JA5008AA_AS",0,1,"152","152"
2014,243,"ESC_JA5007AA_AS",1,0,"Other","243"
2016,152,"ESC_EB9575AA_AS",0,0,"152","152"
2016,152,"ESC_EB3589AA_AS",0,1,"152","152"
2016,152,"ESC_EB3590AA_AS",0,0,"152","152"
2016,152,"ESC_EB3591AA_AS",0,0,"152","152"
2016,152,"ESC_EB9576AA_AS",0,0,"152","152"
2016,245,"ESC_JA5001AA_AS",0,0,"245","245"
2016,152,"ESC_EB9578AA_AS",0,0,"152","152"
2016,5517,"ESC_EB9579AA_AS",0,0,"Other","5517"
2016,152,"ESC_EB3592AA_AS",0,1,"152","152"
2016,245,"ESC_EB9580AA_AS",0,0,"245","245"
2015,245,"ESC_EB9581AA_AS",1,0,"245","245"
2016,152,"ESC_JA5370AA_AS",0,0,"152","152"
2015,288,"ESC_EB9583AA_AS",0,0,"Other","288"
2016,152,"ESC_EB9584AA_AS",0,0,"152","152"
2016,152,"ESC_FB5070AA_AS",1,1,"152","152"
2016,245,"ESC_EB9586AA_AS",1,0,"245","245"
2015,1739,"ESC_JA4990AA_AS",0,1,"Other","Other"
2015,245,"ESC_EB9588AA_AS",1,0,"245","245"
2013,243,"ESC_EB9589AA_AS",0,0,"Other","243"
2015,5517,"ESC_JA5364AA_AS",0,0,"Other","5517"
2016,152,"ESC_EB9591AA_AS",0,0,"152","152"
2016,245,"ESC_EB9592AA_AS",0,0,"245","245"
2014,152,"ESC_JA4984AA_AS",0,0,"152","152"
2016,1025,"ESC_JA4983AA_AS",0,0,"Other","1025"
2016,152,"ESC_JA4982AA_AS",0,0,"152","152"
2015,152,"ESC_EB9596AA_AS",0,0,"152","152"
2015,245,"ESC_EB9597AA_AS",0,0,"245","245"
2015,245,"ESC_EB9598AA_AS",1,0,"245","245"
2016,5517,"ESC_JA5361AA_AS",0,0,"Other","5517"
2016,245,"ESC_JA4977AA_AS",1,0,"245","245"
2016,1025,"ESC_EB9601AA_AS",0,0,"Other","1025"
2016,152,"ESC_EB3593AA_AS",0,0,"152","152"
2016,245,"ESC_JA4974AA_AS",1,0,"245","245"
2010,152,"ESC_JA4973AA_AS",0,0,"152","152"
2015,152,"ESC_EB9604AA_AS",1,0,"152","152"
2016,245,"ESC_EB9605AA_AS",0,0,"245","245"
2015,245,"ESC_EB9606AA_AS",0,0,"245","245"
2016,245,"ESC_EB9607AA_AS",1,1,"245","245"
2016,245,"ESC_JA4967AA_AS",1,0,"245","245"
2010,152,"ESC_EB9609AA_AS",0,0,"152","152"
2016,152,"ESC_JA4965AA_AS",0,0,"152","152"
2015,152,"ESC_EB3595AA_AS",0,0,"152","152"
2015,245,"ESC_JA5358AA_AS",1,0,"245","245"
2016,245,"ESC_JA4962AA_AS",1,0,"245","245"
2016,145,"ESC_JA4961AA_AS",1,0,"145","145"
2016,245,"ESC_EB9614AA_AS",0,0,"245","245"
2016,148,"ESC_JA4959AA_AS",0,0,"Other","148"
2016,245,"ESC_JA4958AA_AS",0,0,"245","245"
2015,245,"ESC_EB9617AA_AS",0,0,"245","245"
2016,145,"ESC_JA5524AA_AS",0,0,"145","145"
2015,245,"ESC_EB9619AA_AS",0,0,"245","245"
2016,152,"ESC_EB9620AA_AS",0,0,"152","152"
2016,245,"ESC_JA4953AA_AS",1,0,"245","245"
2016,245,"ESC_EB9621AA_AS",0,0,"245","245"
2016,245,"ESC_JA4951AA_AS",0,0,"245","245"
2016,152,"ESC_EB3596AA_AS",0,0,"152","152"
2016,245,"ESC_JA4949AA_AS",1,0,"245","245"
2015,148,"ESC_JA4948AA_AS",1,0,"Other","148"
2016,245,"ESC_EB9625AA_AS",1,0,"245","245"
2016,152,"ESC_JA4946AA_AS",1,1,"152","152"
2015,245,"ESC_JA4945AA_AS",1,0,"245","245"
2016,245,"ESC_EB9628AA_AS",0,0,"245","245"
2009,152,"ESC_JA5521AA_AS",0,0,"152","152"
2016,245,"ESC_JA4942AA_AS",0,0,"245","245"
2016,152,"ESC_EB3597AA_AS",0,0,"152","152"
2016,152,"ESC_JA4940AA_AS",1,1,"152","152"
2015,288,"ESC_EB9632AA_AS",1,0,"Other","288"
2015,245,"ESC_EB9633AA_AS",0,0,"245","245"
2015,245,"ESC_JA4937AA_AS",1,0,"245","245"
2015,152,"ESC_EB9635AA_AS",1,0,"152","152"
2016,152,"ESC_JA5351AA_AS",1,0,"152","152"
2016,152,"ESC_EB9637AA_AS",0,1,"152","152"
2016,273,"ESC_EB9638AA_AS",0,0,"Other","Other"
2015,245,"ESC_JA4932AA_AS",1,0,"245","245"
2015,245,"ESC_JA4931AA_AS",0,0,"245","245"
2016,1753,"ESC_JA4930AA_AS",1,0,"Other","Other"
2016,252,"ESC_JA4929AA_AS",1,0,"Other","252"
2016,152,"ESC_JA4928AA_AS",0,0,"152","152"
2016,152,"ESC_EB3598AA_AS",0,0,"152","152"
2015,152,"ESC_JA5350AA_AS",0,0,"152","152"
2015,152,"ESC_JA4925AA_AS",0,0,"152","152"
2016,152,"ESC_JA5349AA_AS",0,0,"152","152"
2015,152,"ESC_EB9647AA_AS",0,0,"152","152"
2015,245,"ESC_EB9648AA_AS",1,0,"245","245"
2016,1503,"ESC_EB3599AA_AS",0,1,"Other","1503"
2016,245,"ESC_JA4920AA_AS",1,0,"245","245"
2016,152,"ESC_EB3600AA_AS",0,0,"152","152"
2015,245,"ESC_JA4918AA_AS",1,0,"245","245"
2016,101,"ESC_UB8420AA_AS",0,0,"Other","101"
2016,1025,"ESC_JA5344AA_AS",0,0,"Other","1025"
2016,152,"ESC_JA4915AA_AS",0,0,"152","152"
2016,152,"ESC_EB9653AA_AS",0,0,"152","152"
2015,152,"ESC_EB9654AA_AS",0,0,"152","152"
2016,245,"ESC_EB9655AA_AS",1,0,"245","245"
2016,245,"ESC_EB9656AA_AS",0,0,"245","245"
2016,152,"ESC_EB9657AA_AS",1,0,"152","152"
2016,245,"ESC_JA4909AA_AS",0,0,"245","245"
2016,245,"ESC_JA5342AA_AS",0,0,"245","245"
2016,245,"ESC_JA4907AA_AS",1,0,"245","245"
2016,152,"ESC_EB9661AA_AS",0,0,"152","152"
2016,245,"ESC_EB9662AA_AS",1,0,"245","245"
2016,152,"ESC_EB3601AA_AS",0,0,"152","152"
2016,145,"ESC_EB9663AA_AS",0,0,"145","145"
2016,152,"ESC_EB9664AA_AS",0,0,"152","152"
2016,152,"ESC_EB3602AA_AS",0,0,"152","152"
2015,152,"ESC_EB3603AA_AS",0,0,"152","152"
2016,152,"ESC_EB9665AA_AS",0,1,"152","152"
