"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2013","RO","Romania",93.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2013","SE","Sweden",852.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2013","SI","Slovenia",243.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2013","SK","Slovakia",326.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2013","UK","United Kingdom",1141.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","AT","Austria",920.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","BE","Belgium",694.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","BG","Bulgaria",83.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","CY","Cyprus",71.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","CZ","Czechia",643.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","DE","Germany",1269.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","DK","Denmark",550.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","EE","Estonia",50.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","EL","Greece",362.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","ES","Spain",1980.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","FI","Finland",440.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","FR","France",1819.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","HR","Croatia",215.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","HU","Hungary",459.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","IE","Ireland",663.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","IS","Iceland",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","IT","Italy",1602.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","LT","Lithuania",76.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","LU","Luxembourg",91.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","LV","Latvia",32.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","MT","Malta",77.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","NL","Netherlands",995.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","NO","Norway",376.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","PL","Poland",309.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","PT","Portugal",1627.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","RO","Romania",96.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","SE","Sweden",581.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","SI","Slovenia",283.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","SK","Slovakia",381.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2014","UK","United Kingdom",1164.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","AT","Austria",963.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","BE","Belgium",682.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","BG","Bulgaria",72.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","CY","Cyprus",56.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","CZ","Czechia",715.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","DE","Germany",1748.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","DK","Denmark",544.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","EE","Estonia",39.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","EL","Greece",364.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","ES","Spain",2046.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","FI","Finland",492.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","FR","France",1952.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","HR","Croatia",249.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","HU","Hungary",586.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","IE","Ireland",607.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","IS","Iceland",11.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","IT","Italy",2481.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","LT","Lithuania",120.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","LU","Luxembourg",84.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","LV","Latvia",54.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","MT","Malta",89.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","NL","Netherlands",931.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","NO","Norway",337.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","PL","Poland",438.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","PT","Portugal",1593.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","RO","Romania",114.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","SE","Sweden",697.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","SI","Slovenia",326.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","SK","Slovakia",395.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2015","UK","United Kingdom",909.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","AT","Austria",1047.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","BE","Belgium",946.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","BG","Bulgaria",100.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","CY","Cyprus",70.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","CZ","Czechia",846.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","DE","Germany",3344.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","DK","Denmark",533.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","EE","Estonia",97.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","EL","Greece",419.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","ES","Spain",2231.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","FI","Finland",551.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","FR","France",1874.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","HR","Croatia",290.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","HU","Hungary",532.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","IE","Ireland",685.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","IS","Iceland",17.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","IT","Italy",2574.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","LT","Lithuania",156.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","LU","Luxembourg",121.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","LV","Latvia",68.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","MT","Malta",136.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","NL","Netherlands",935.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","NO","Norway",395.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","PL","Poland",872.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","PT","Portugal",1674.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","RO","Romania",128.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","SE","Sweden",949.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","SI","Slovenia",363.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","SK","Slovakia",334.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2016","UK","United Kingdom",3737.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","AT","Austria",1098.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","BE","Belgium",1043.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","BG","Bulgaria",104.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","CY","Cyprus",67.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","CZ","Czechia",783.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","DE","Germany",4760.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","DK","Denmark",655.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","EE","Estonia",136.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","EL","Greece",482.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","ES","Spain",1879.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","FI","Finland",637.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","FR","France",2002.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","HR","Croatia",324.000000000,""
"Antimicrobial resistance","Escherichia coli|Fluoroquinolones","R - resistant isolates","N","2017","HU","Hungary",628.000000000,""
